id,utm_x,utm_y,wgs_x,wgs_y,year,month,batch
1789,890000,-3381000,141.4023505,-30.75766265,2017,10,2
1790,1650000,-3993000,150.2699313,-35.47396801,2017,7,3
1791,1346000,-3993000,146.9378239,-35.82873012,2018,4,2
1792,1446000,-3993000,148.0363924,-35.71981339,2018,6,1
1793,1566000,-3997000,149.3575057,-35.61470913,2017,5,1
1794,1510000,-3997000,148.7440157,-35.6818024,2016,11,1
1795,1270000,-3997000,146.1063004,-35.94220068,2016,11,2
1796,1278000,-3997000,146.1944317,-35.93423265,2018,3,2
1797,1790000,-3381000,150.8075072,-29.87230312,2016,12,4
1798,1730000,-3381000,150.1857134,-29.94951627,2017,8,2
1799,1482000,-3381000,147.6067266,-30.24126985,2017,2,1
1800,1658000,-3381000,149.4384166,-30.03877063,2019,4,2
1801,1566000,-3381000,148.4817937,-30.14740357,2018,8,2
1802,1538000,-3385000,148.1955827,-30.21465658,2018,7,2
1803,1762000,-3385000,150.5234991,-29.94396069,2016,4,4
1804,1774000,-3385000,150.647874,-29.92844401,2017,8,4
1805,1654000,-3385000,149.4025601,-30.07897182,2019,11,1
1806,1306000,-3385000,145.7730944,-30.45689682,2019,11,1
1807,1286000,-3385000,145.5637677,-30.47595419,2016,12,4
1808,1078000,-3385000,143.3826377,-30.65689924,2017,9,2
1809,1246000,-3385000,145.144896,-30.51319718,2016,8,4
1810,994000,-3385000,142.4998348,-30.72102666,2018,8,2
1811,882000,-3385000,141.3212136,-30.79849749,2017,10,4
1812,1634000,-4001000,150.1076126,-35.56567727,2019,8,3
1813,1562000,-4001000,149.3196854,-35.65526371,2016,9,3
1814,1574000,-4001000,149.4511004,-35.6406062,2017,2,2
1815,1362000,-4001000,147.1242087,-35.88338207,2019,12,1
1816,1326000,-4001000,146.7280297,-35.92119143,2017,9,1
1817,1286000,-4001000,146.2874971,-35.96203398,2016,5,4
1818,1898000,-3385000,151.9309571,-29.76208676,2016,11,2
1819,2002000,-3385000,153.0039855,-29.6141256,2018,7,4
1820,1994000,-3385000,152.921549,-29.62577966,2019,9,1
1821,1934000,-3385000,152.3027188,-29.7117385,2016,2,2
1822,1958000,-3389000,152.5570651,-29.71287448,2017,4,4
1823,1926000,-3389000,152.2267282,-29.7582352,2018,8,3
1824,1802000,-3389000,150.9441312,-29.9271252,2016,3,2
1825,1770000,-3389000,150.6125024,-29.96892916,2019,1,2
1826,1766000,-3389000,150.5710309,-29.97410319,2017,12,4
1827,1474000,-3389000,147.5335023,-30.32079323,2017,2,3
1828,1458000,-3389000,147.3665193,-30.33801527,2019,8,4
1829,1350000,-3389000,146.2380311,-30.44941945,2016,7,4
1830,1570000,-3389000,148.5342615,-30.21358044,2017,7,3
1831,1142000,-3389000,144.0584966,-30.64012016,2016,8,1
1832,1242000,-3389000,145.1073074,-30.55236495,2018,4,4
1833,1986000,-3353000,152.784948,-29.35580763,2019,3,3
1834,1938000,-3353000,152.2910998,-29.42431948,2018,6,3
1835,1694000,-3353000,149.7715275,-29.74728314,2019,3,4
1836,1618000,-3353000,148.9837978,-29.83920096,2018,4,2
1837,1626000,-3353000,149.066779,-29.82972023,2016,7,2
1838,1850000,-3353000,151.3841311,-29.54568241,2018,2,3
1839,1786000,-3353000,150.7232731,-29.63048926,2019,10,2
1840,1518000,-3353000,147.9453382,-29.95383457,2019,4,4
1841,1174000,-3353000,144.3576521,-30.2931031,2019,11,3
1842,1130000,-3353000,143.8972279,-30.33031304,2018,11,4
1843,1338000,-3353000,146.0708511,-30.1420327,2018,11,3
1844,1258000,-3357000,145.2400864,-30.25365653,2016,11,3
1845,1190000,-3357000,144.5291155,-30.31474015,2016,5,1
1846,1034000,-3357000,142.8951899,-30.44217069,2018,10,1
1847,1038000,-3357000,142.9371324,-30.43912466,2017,2,4
1848,1026000,-3357000,142.8112978,-30.44822776,2019,9,4
1849,1166000,-3357000,144.2779964,-30.33549734,2016,10,1
1850,1130000,-3357000,143.9011397,-30.36584796,2018,5,2
1851,1078000,-3357000,143.3564259,-30.4080228,2017,10,2
1852,926000,-3357000,141.7618815,-30.51999975,2016,12,4
1853,906000,-3357000,141.5518352,-30.5334775,2019,10,2
1854,1666000,-3969000,150.4066364,-35.23967578,2019,1,3
1855,1626000,-3969000,149.9705767,-35.29072551,2017,6,3
1856,1258000,-3969000,145.9402745,-35.70333896,2016,2,4
1857,1458000,-3969000,148.1346308,-35.4918954,2016,11,2
1858,1378000,-3973000,147.2632293,-35.61589596,2016,11,3
1859,1386000,-3973000,147.3509922,-35.60728728,2019,4,2
1860,1570000,-3973000,149.3653612,-35.39581869,2019,1,3
1861,1554000,-3973000,149.1905286,-35.41522957,2019,5,2
1862,1558000,-3973000,149.2342428,-35.41039506,2019,8,1
1863,1490000,-3973000,148.4905561,-35.49092869,2018,4,2
1864,1462000,-3973000,148.1840022,-35.52306727,2017,1,1
1865,1178000,-3973000,145.0646599,-35.81517215,2018,4,1
1866,1162000,-3973000,144.8884209,-35.82978631,2016,5,4
1867,1158000,-3973000,144.8443535,-35.83340903,2018,11,2
1868,2002000,-3357000,152.9562303,-29.36779673,2017,5,1
1869,1290000,-3973000,146.2968997,-35.70735878,2019,6,1
1870,1274000,-3973000,146.1210235,-35.72335073,2019,4,4
1871,1270000,-3973000,146.0770461,-35.72731802,2018,9,4
1872,1758000,-3357000,150.4398399,-29.70197736,2016,5,4
1873,1710000,-3357000,149.9430485,-29.76272893,2019,6,3
1874,1918000,-3357000,152.0916817,-29.48761373,2019,8,4
1875,1870000,-3357000,151.5968143,-29.55383457,2016,4,3
1876,1730000,-3361000,150.1560361,-29.77293118,2016,5,2
1877,1662000,-3361000,149.4514101,-29.85717797,2017,10,3
1878,1394000,-3361000,146.6643266,-30.15688536,2017,8,3
1879,1346000,-3361000,146.1635856,-30.20509672,2017,4,1
1880,1334000,-3361000,146.0383314,-30.21688916,2017,8,2
1881,1102000,-3361000,143.6117039,-30.42434612,2016,6,4
1882,1062000,-3361000,143.19242,-30.45615884,2019,10,1
1883,1258000,-3361000,145.2444351,-30.28915247,2017,11,3
1884,1250000,-3361000,145.1608063,-30.29651555,2019,7,3
1885,1158000,-3361000,144.1982784,-30.37785081,2019,6,3
1886,1618000,-3973000,149.8894643,-35.33642155,2019,11,3
1887,966000,-3365000,142.1885248,-30.56333022,2016,8,4
1888,874000,-3365000,141.2217323,-30.6256412,2018,5,4
1889,1506000,-3977000,148.6713878,-35.50798918,2017,4,1
1890,1418000,-3977000,147.7073156,-35.60810064,2016,1,1
1891,1978000,-3361000,152.7161421,-29.43774058,2017,6,4
1892,1234000,-3981000,145.6905676,-35.83411585,2016,11,1
1893,1150000,-3981000,144.7650465,-35.91233202,2017,11,4
1894,1626000,-3365000,149.0835216,-29.93579893,2016,9,1
1895,1770000,-3365000,150.576065,-29.75712851,2016,10,3
1896,1470000,-3365000,147.4613012,-30.11256875,2019,10,4
1897,1374000,-3365000,146.4604817,-30.21263304,2018,3,3
1898,1562000,-3365000,148.4186353,-30.01043723,2018,7,1
1899,1214000,-3365000,144.7885399,-30.36458557,2018,2,3
1900,1174000,-3365000,144.3698441,-30.39967081,2016,9,2
1901,1302000,-3365000,145.7086888,-30.28330807,2016,11,1
1902,1238000,-3369000,145.0439124,-30.37848055,2017,1,3
1903,930000,-3369000,141.8135827,-30.62404218,2018,11,1
1904,1142000,-3369000,144.0386555,-30.46243532,2018,2,3
1905,1122000,-3369000,143.8290344,-30.47908183,2016,5,1
1906,1110000,-3369000,143.7032311,-30.48892988,2018,4,4
1907,1598000,-3981000,149.6833278,-35.43267569,2017,2,4
1908,1630000,-3981000,150.0327973,-35.39255806,2016,7,3
1909,1266000,-3981000,146.0427733,-35.80289055,2019,6,4
1910,1442000,-3981000,147.9759385,-35.61711172,2016,6,3
1911,1406000,-3981000,147.5810869,-35.65704062,2017,2,4
1912,1390000,-3981000,147.4055008,-35.67446893,2016,10,1
1913,1386000,-3985000,147.366902,-35.71455439,2018,8,2
1914,1510000,-3985000,148.7266933,-35.57469051,2019,8,3
1915,1970000,-3369000,152.6472328,-29.51964512,2018,2,3
1916,1814000,-3369000,151.0373296,-29.73485802,2016,7,4
1917,1742000,-3369000,150.292206,-29.82834273,2018,3,2
1918,1722000,-3369000,150.0850025,-29.85365359,2016,4,1
1919,1930000,-3369000,152.2350464,-29.57647582,2016,10,3
1920,1882000,-3369000,151.7398621,-29.64317384,2016,10,3
1921,1866000,-3369000,151.5746669,-29.66504266,2018,8,1
1922,1826000,-3369000,151.1613914,-29.71891772,2016,2,1
1923,1526000,-3369000,148.0494966,-30.08652859,2018,6,2
1924,1462000,-3369000,147.3830123,-30.15658724,2017,9,4
1925,1434000,-3949000,147.8444738,-35.34029883,2017,3,2
1926,1526000,-3949000,148.849596,-35.23469718,2019,6,3
1927,1474000,-3949000,148.2817332,-35.2951751,2017,5,2
1928,1194000,-3949000,145.2134203,-35.58540538,2019,9,3
1929,2050000,-3333000,153.4077095,-29.08610377,2019,4,4
1930,2002000,-3333000,152.9154682,-29.15666866,2016,3,2
1931,1294000,-3949000,146.3111897,-35.48863058,2017,12,3
1932,1250000,-3949000,145.8284229,-35.53215571,2017,7,1
1933,1226000,-3949000,145.5649275,-35.55527154,2019,1,4
1934,1786000,-3333000,150.6928139,-29.45404473,2019,8,1
1935,1926000,-3333000,152.1348083,-29.26506981,2019,10,3
1936,1554000,-3333000,148.2927947,-29.73646259,2016,12,4
1937,1550000,-3333000,148.2513085,-29.74099413,2019,8,4
1938,1678000,-3333000,149.5771117,-29.59029935,2019,10,1
1939,1642000,-3333000,149.2046019,-29.63386747,2017,1,1
1940,1602000,-3333000,148.790357,-29.68118926,2016,4,2
1941,1726000,-3337000,150.0792106,-29.56608286,2019,9,4
1942,1682000,-3337000,149.6242267,-29.62073432,2017,11,4
1943,1694000,-3337000,149.7483583,-29.60596647,2019,11,4
1944,1454000,-3337000,147.2596143,-29.88172713,2017,11,1
1945,1610000,-3949000,149.7654907,-35.13267358,2017,8,2
1946,1018000,-3337000,142.7097703,-30.27641528,2016,4,3
1947,930000,-3337000,141.7877633,-30.33933384,2018,2,3
1948,1690000,-3953000,150.6424582,-35.06612962,2017,2,4
1949,1430000,-3953000,147.8061676,-35.38045665,2016,5,4
1950,1426000,-3953000,147.7624025,-35.38489184,2019,9,3
1951,1590000,-3953000,149.553611,-35.19308048,2017,10,1
1952,1234000,-3953000,145.6574853,-35.58341632,2016,7,3
1953,1166000,-3953000,144.9101453,-35.64695648,2019,4,2
1954,1162000,-3953000,144.866156,-35.65058351,2019,6,1
1955,1398000,-3953000,147.4559431,-35.41559684,2017,3,4
1956,1334000,-3953000,146.7547983,-35.48353413,2018,2,2
1957,1298000,-3953000,146.360009,-35.52037364,2019,5,4
1958,1986000,-3337000,152.7579791,-29.21502435,2016,2,2
1959,1106000,-3953000,144.249989,-35.70006928,2018,6,3
1960,1114000,-3957000,144.3423152,-35.72900031,2018,7,1
1961,1950000,-3341000,152.3947346,-29.30170435,2017,3,2
1962,1698000,-3341000,149.7955279,-29.63634773,2018,10,3
1963,1674000,-3341000,149.5471745,-29.66585928,2018,9,1
1964,1830000,-3341000,151.1590056,-29.46668923,2016,1,4
1965,1810000,-3341000,150.9526927,-29.49319274,2018,10,3
1966,1430000,-3341000,147.0149788,-29.94246054,2018,2,2
1967,1438000,-3341000,147.0982009,-29.93407012,2016,6,3
1968,1502000,-3341000,147.7635084,-29.86528783,2018,10,2
1969,1218000,-3341000,144.8051393,-30.14796762,2016,3,1
1970,1362000,-3341000,146.3070811,-30.01191581,2019,2,1
1971,1310000,-3341000,145.7651492,-30.06277609,2019,11,2
1972,1310000,-3345000,145.7696619,-30.09825158,2017,11,2
1973,1298000,-3345000,145.6444889,-30.10971501,2016,3,2
1974,1286000,-3345000,145.5192897,-30.12107423,2018,3,2
1975,1198000,-3345000,144.6003802,-30.20118781,2019,4,3
1976,1206000,-3345000,144.683973,-30.19413676,2017,8,2
1977,1202000,-3345000,144.642178,-30.19766809,2016,2,2
1978,938000,-3345000,141.8781227,-30.40501461,2016,2,3
1979,1190000,-3345000,144.5167767,-30.20819243,2017,2,3
1980,1170000,-3345000,144.3077209,-30.22550074,2017,3,1
1981,1154000,-3345000,144.1404285,-30.23913827,2017,6,2
1982,1078000,-3345000,143.3452291,-30.30137571,2016,2,3
1983,1598000,-3957000,149.6468762,-35.21883237,2018,1,3
1984,1254000,-3957000,145.881906,-35.59984841,2016,1,4
1985,1438000,-3957000,147.8991603,-35.40726136,2019,7,3
1986,1426000,-3961000,147.7732649,-35.45632982,2016,1,2
1987,1582000,-3961000,149.4783989,-35.27419038,2019,2,1
1988,1498000,-3961000,148.5609892,-35.37456307,2018,8,2
1989,2026000,-3345000,153.1822604,-29.22711686,2017,2,4
1990,1722000,-3345000,150.0496282,-29.64174168,2017,2,2
1991,1910000,-3345000,151.9897357,-29.39306591,2016,3,2
1992,1870000,-3345000,151.5776937,-29.44808013,2017,1,1
1993,1554000,-3345000,148.3087685,-29.84261963,2019,4,1
1994,1622000,-3345000,149.0141731,-29.76374679,2019,2,2
1995,1598000,-3345000,148.7653237,-29.79196292,2016,6,3
1996,1766000,-3349000,150.5105119,-29.62109444,2019,8,3
1997,1378000,-3349000,146.4832114,-30.06677829,2019,11,2
1998,1282000,-3349000,145.481972,-30.16032308,2017,12,4
1999,1514000,-3349000,147.8985528,-29.92286737,2019,5,2
2000,1478000,-3349000,147.5242708,-29.96225834,2019,6,3
